action,score,retailer,scraped_name,scraped_price,matched_name,matched_slug,matched_category,product_url
WOULD IGNORE,0%,SetupGame,"OCPC GAMING USA XTL-200 SSD 2.5&Prime; SATA III 512Go",999.00,"",,,https://setupgame.ma/produit/ocpc-ssd-512-go-xtreme-lite-25/
WOULD IGNORE,0%,SetupGame,"OCPC GeForce RTX 2060 SUPER 8GB GDDR6",3099.00,"",,,https://setupgame.ma/produit/ocpc-geforce-rtx-2060-super-8gb-gddr6/
WOULD IGNORE,0%,SetupGame,"PATRIOT BURST ELITE 240GB SATA III",499.00,"",,,https://setupgame.ma/produit/ssd-patriot-burst-elite-240gb-sata-iii-maroc/
WOULD IGNORE,0%,SetupGame,"PATRIOT P210 256GB SATA III",499.00,"",,,https://setupgame.ma/produit/ssd-patriot-p210-256gb-sata-iii-maroc/
WOULD IGNORE,0%,SetupGame,"PATRIOT P220 256GB SATA III",499.00,"",,,https://setupgame.ma/produit/ssd-patriot-p220-256gb-sata-iii-maroc/
WOULD IGNORE,0%,SetupGame,"PATRIOT P310 240GB GEN3",499.00,"",,,https://setupgame.ma/produit/nvme-patriot-p310-240gb-gen3-maroc/
WOULD MAP,100%,SetupGame,"PNY 16GB 3200MHz DDR4",1599.00,"Corsair Vengeance LPX 16GB DDR4-3200",corsair-vengeance-lpx-16gb-ddr4-3200,ram,https://setupgame.ma/produit/ram-pny-16gb-3200mhz-ddr4/
WOULD MAP,100%,SetupGame,"PNY 8GB 3200MHz DDR4",849.00,"Corsair Vengeance LPX 8GB DDR4-3200",corsair-vengeance-lpx-8gb-ddr4-3200,ram,https://setupgame.ma/produit/pny-8gb-3200mhz-ddr4/
WOULD IGNORE,0%,SetupGame,"PNY CS1030 1TB",1799.00,"",,,https://setupgame.ma/produit/disque-dur-nvme-pny-cs1030-1tb-maroc/
WOULD IGNORE,0%,SetupGame,"PNY CS1030 250GB",499.00,"",,,https://setupgame.ma/produit/disque-dur-m-2-nvme-ssd-pny-250gb/
WOULD IGNORE,0%,SetupGame,"PNY CS1030 500GB",1199.00,"",,,https://setupgame.ma/produit/disque-dur-nvme-pny-cs1030-500gb-maroc-1/
WOULD IGNORE,0%,SetupGame,"PNY CS2130 500GB",1199.00,"",,,https://setupgame.ma/produit/disque-dur-nvme-pcie-ssd-pny-cs2130-500gb/
WOULD IGNORE,0%,SetupGame,"PNY CS2140 1TB",1999.00,"",,,https://setupgame.ma/produit/nvme-pny-cs2140-1tb-maroc/
WOULD IGNORE,0%,SetupGame,"PNY CS900 120GB SSD",249.00,"",,,https://setupgame.ma/produit/pny-cs900-120gb-ssd/
WOULD IGNORE,0%,SetupGame,"PNY CS900 1TB",1699.00,"",,,https://setupgame.ma/produit/disque-dur-ssd-pny-cs900-1tb-maroc/
WOULD IGNORE,0%,SetupGame,"PNY CS900 240GB SSD",499.00,"",,,https://setupgame.ma/produit/disque-dur-ssd-pny-cs900-240gb/
WOULD IGNORE,0%,SetupGame,"PNY CS900 250GB",499.00,"",,,https://setupgame.ma/produit/disque-dur-ssd-pny-cs900-250gb/
WOULD IGNORE,0%,SetupGame,"PNY CS900 480GB SSD",999.00,"",,,https://setupgame.ma/produit/disque-dur-ssd-pny-cs900-480gb/
WOULD IGNORE,0%,SetupGame,"PNY CS900 500GB",999.00,"",,,https://setupgame.ma/produit/disque-dur-ssd-pny-cs900-500gb/
WOULD IGNORE,0%,SetupGame,"PNY CS900 960GB SSD",1699.00,"",,,https://setupgame.ma/produit/disque-dur-ssd-pny-cs900-960gb/
WOULD MAP,100%,SetupGame,"PNY GEFORCE RTX 4060 8GB VERTO DUAL FAN DLSS 3",3949.00,"NVIDIA GeForce RTX 4060",nvidia-rtx-4060,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-4060-vetro-prix-maroc/
WOULD IGNORE,0%,SetupGame,"PNY GeForce GTX 1660 6GB XLR8 Gaming",2790.00,"",,,https://setupgame.ma/produit/pny-geforce-gtx-1660-6gb-xlr8-gaming/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 3050 6GB Verto Dual Fan",2499.00,"NVIDIA GeForce RTX 3050",nvidia-rtx-3050,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-3050-6gb-verto-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 3060 8GB VERTO Dual Fan",3299.00,"NVIDIA GeForce RTX 3060",nvidia-rtx-3060,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-3060-8gb-verto-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 3090 XLR8 Gaming EPIC-X Triple Fan Edition",18900.00,"NVIDIA GeForce RTX 3090",nvidia-rtx-3090,gpu,https://setupgame.ma/produit/pny-geforce-rtx-3090-xlr8-gaming/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4060 8GB XLR8 Gaming VERTO Dual Fan OC",3899.00,"NVIDIA GeForce RTX 4060",nvidia-rtx-4060,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-4060-vetro-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4060 Ti 16GB VERTO Dual Fan",6399.00,"NVIDIA GeForce RTX 4060 Ti",nvidia-rtx-4060-ti,gpu,https://setupgame.ma/produit/pny-rtx-4060ti-16gb-vetro-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4060 Ti 8GB VERTO Dual Fan",5199.00,"NVIDIA GeForce RTX 4060 Ti",nvidia-rtx-4060-ti,gpu,https://setupgame.ma/produit/pny-rtx-4060ti-8gb-vetro-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4060Ti 16GB XLR8 GAMING VETRO OC",5799.00,"NVIDIA GeForce RTX 4060 Ti",nvidia-rtx-4060-ti,gpu,https://setupgame.ma/produit/pny-geforce-rtx-4060ti-16gb-xlr8-gaming-vetro-oc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4060Ti 16GB XLR8 GAMING VETRO OC ARGB",5799.00,"NVIDIA GeForce RTX 4060 Ti",nvidia-rtx-4060-ti,gpu,https://setupgame.ma/produit/carte-graphique-rtx-4060ti-16gb-xlr8-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4060Ti 8GB XLR8 GAMING VERTO Dual Fan OC",5749.00,"NVIDIA GeForce RTX 4060 Ti",nvidia-rtx-4060-ti,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-4060ti-8gb-xlr8-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4070 12GB VERTO Dual Fan",7199.00,"NVIDIA RTX 4070",nvidia-rtx-4070,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-4070-12gb-vetro-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4070 12GB XLR8 GAMING VETRO OC",7499.00,"NVIDIA RTX 4070",nvidia-rtx-4070,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-4070-12gb-xlr8-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4070 SUPER 12GB VERTO Dual Fan OC",8299.00,"NVIDIA GeForce RTX 4070 SUPER",nvidia-rtx-4070-super,gpu,https://setupgame.ma/produit/pny-rtx-4070-super-12gb-vetro-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4070 SUPER 12GB XLR8 Gaming VERTO OC",9499.00,"NVIDIA GeForce RTX 4070 SUPER",nvidia-rtx-4070-super,gpu,https://setupgame.ma/produit/pny-rtx-4070-super-12gb-xlr8-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4070Ti SUPER 16GB VERTO Triplel Fan OC",11799.00,"NVIDIA GeForce RTX 4070 Ti SUPER",nvidia-rtx-4070-ti-super,gpu,https://setupgame.ma/produit/pny-rtx-4070ti-super-16gb-vetro-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4070Ti SUPER 16GB XLR8 Gaming Vetro",11499.00,"NVIDIA GeForce RTX 4070 Ti SUPER",nvidia-rtx-4070-ti-super,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-4070ti-super-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4070Ti SUPER 16GB XLR8 Triplel Fan OC",12999.00,"NVIDIA GeForce RTX 4070 Ti SUPER",nvidia-rtx-4070-ti-super,gpu,https://setupgame.ma/produit/pny-rtx-4070ti-super-16gb-xlr8-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4080 16GB VERTO Triple Fan",17490.00,"NVIDIA RTX 4080",nvidia-rtx-4080,gpu,https://setupgame.ma/produit/pny-geforce-rtx-4080-maroc-16gb-vetro/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4080 SUPER 16GB VERTO Triple Fan OC",12499.00,"NVIDIA GeForce RTX 4080 SUPER",nvidia-rtx-4080-super,gpu,https://setupgame.ma/produit/pny-rtx-4080-super-16gb-vetro-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4090 24GB TF Verto Edition",24790.00,"NVIDIA GeForce RTX 4090",nvidia-rtx-4090,gpu,https://setupgame.ma/produit/carte-graphique-rtx-4090-prix-maroc-24gb/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 4090 24GB XLR8 Gaming VERTO EPIC-X RGB",25490.00,"NVIDIA GeForce RTX 4090",nvidia-rtx-4090,gpu,https://setupgame.ma/produit/pny-geforce-rtx-4090-maroc-24gb/
WOULD IGNORE,0%,SetupGame,"PNY GeForce RTX 5050 8GB Dual Fan",3349.00,"",,,https://setupgame.ma/produit/carte-graphique-pny-rtx-5050-8go-maroc/
WOULD IGNORE,0%,SetupGame,"PNY GeForce RTX 5060 8GB Dual Fan OC",4599.00,"",,,https://setupgame.ma/produit/carte-graphique-pny-rtx-5060-8go-maroc/
WOULD IGNORE,0%,SetupGame,"PNY GeForce RTX 5060 8GB Single Fan",4499.00,"",,,https://setupgame.ma/produit/gpu-pny-rtx-5060-single-fan-maroc/
WOULD IGNORE,0%,SetupGame,"PNY GeForce RTX 5060 8GB Triple Fan OC ARGB",4999.00,"",,,https://setupgame.ma/produit/gpu-pny-rtx-5060-8gb-triple-fan-oc-maroc/
WOULD IGNORE,0%,SetupGame,"PNY GeForce RTX 5060Ti 16GB Dual Fan",7499.00,"",,,https://setupgame.ma/produit/carte-graphique-pny-rtx-5060ti-16go-maroc/
WOULD IGNORE,0%,SetupGame,"PNY GeForce RTX 5060Ti 8GB Dual Fan",5499.00,"",,,https://setupgame.ma/produit/carte-graphique-pny-rtx-5060ti-8go-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 5070 12GB Triple Fan",7999.00,"NVIDIA GeForce RTX 5070",nvidia-rtx-5070,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-5070-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 5070Ti 16GB Triple Fan Plus OC",11999.00,"NVIDIA GeForce RTX 5070 Ti",nvidia-rtx-5070-ti,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-5070ti-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 5080 16GB ARGB EPIC-X RGB OC Triple Fan",19499.00,"NVIDIA GeForce RTX 5080",nvidia-rtx-5080,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-5080-maroc/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 5080 16GB Triple Fan",17499.00,"NVIDIA GeForce RTX 5080",nvidia-rtx-5080,gpu,https://setupgame.ma/produit/gpu-pny-geforce-rtx-5080-16gb-triple-fan/
WOULD MAP,100%,SetupGame,"PNY GeForce RTX 5090 32GB OC Triple Fan",33599.00,"NVIDIA GeForce RTX 5090",nvidia-rtx-5090,gpu,https://setupgame.ma/produit/carte-graphique-pny-rtx-5090-maroc/
WOULD IGNORE,0%,SetupGame,"PNY XLR8 CS3040 1TB M.2 NVMe SSD",2990.00,"",,,https://setupgame.ma/produit/disque-dur-m-2-nvme-pny-xlr8-1tb-cs3040/
WOULD IGNORE,0%,SetupGame,"PNY XLR8 MAKO 32GB (2x16GB) 6400MHz RGB DDR5",6499.00,"",,,https://setupgame.ma/produit/ram-pny-xlr8-mako-32gb-ddr5-rgb-maroc/
WOULD MAP,100%,SetupGame,"Palit GeForce RTX 3090 GamingPro 24Go GDDR6X",12990.00,"NVIDIA GeForce RTX 3090",nvidia-rtx-3090,gpu,https://setupgame.ma/produit/palit-geforce-rtx-3090-maroc-gamingpro/
WOULD IGNORE,0%,SetupGame,"Palit GeForce RTX 5060 8Gb Infinity 3",4599.00,"",,,https://setupgame.ma/produit/carte-graphique-palit-rtx-5060-8gb-infinity-3/
WOULD MAP,100%,SetupGame,"Palit Geforce RTX 3050 6Gb StormX",2699.00,"NVIDIA GeForce RTX 3050",nvidia-rtx-3050,gpu,https://setupgame.ma/produit/carte-graphique-palit-geforce-rtx-3050-6gb-stormx/
WOULD IGNORE,0%,SetupGame,"Patriot P220 512GB SATA 3",999.00,"",,,https://setupgame.ma/produit/ssd-patriot-p220-512gb-maroc/
WOULD IGNORE,0%,SetupGame,"Patriot P300 512GB NVMe M.2 PCIe Gen3",1199.00,"",,,https://setupgame.ma/produit/nvme-patriot-p300-512gb-maroc/
WOULD IGNORE,0%,SetupGame,"Phanteks Enthoo EVOLV X Glass Argent",3449.00,"",,,https://setupgame.ma/produit/phanteks-enthoo-evolv-x-glass-argent/
WOULD IGNORE,0%,SetupGame,"Phanteks Enthoo EVOLV X Glass RGB Noir",2999.00,"",,,https://setupgame.ma/produit/phanteks-enthoo-evolv-x-glass-rgb-noir/
WOULD IGNORE,0%,SetupGame,"Phanteks Enthoo Evolv Argent",2499.00,"",,,https://setupgame.ma/produit/phanteks-enthoo-evolv-argent/
WOULD IGNORE,0%,SetupGame,"Phanteks Enthoo Evolv mATX Micro Tower Noir",2490.00,"",,,https://setupgame.ma/produit/phanteks-enthoo-evolv-noir/
WOULD IGNORE,0%,SetupGame,"Phanteks NV7 Tempered Glass (Blanc)",2899.00,"",,,https://setupgame.ma/produit/phanteks-nv7-tempered-glass-blanc-maroc/
WOULD IGNORE,0%,SetupGame,"Phanteks NV7 Tempered Glass (Noir)",2899.00,"",,,https://setupgame.ma/produit/phanteks-nv7-tempered-glass-noir/
WOULD IGNORE,0%,SetupGame,"PowerColor Reaper AMD Radeon RX 9060 XT 16GB",4999.00,"",,,https://setupgame.ma/produit/gpu-powercolor-reaper-rx-9060-xt-16gb-maroc/
WOULD IGNORE,0%,SetupGame,"RAM 16Go DDR4 Tray",1599.00,"",,,https://setupgame.ma/produit/ram-16go-ddr4-tray/
WOULD IGNORE,0%,SetupGame,"RAM 8Go DDR4 Tray",849.00,"",,,https://setupgame.ma/produit/ram-8go-ddr4-tray/
WOULD IGNORE,0%,SetupGame,"RAM G.Skill Trident Z Royal 16 Go (2x 8 Go) DDR4 3600 MHz CL18 &#8211; Argent",2699.00,"",,,https://setupgame.ma/produit/g-skill-tridentz-royal-16go-ddr4-3600-mhz/
WOULD MAP,100%,SetupGame,"RAM T-FORCE NIGHT HAWK RGB BLACK – 16GB DDR4 3600MHz",2699.00,"Corsair Corsair Vengeance DDR4 16GB 3600MHz",corsair-corsair-vengeance-ddr4-16gb-3600mhz,ram,https://setupgame.ma/produit/ram-t-force-night-black-16gb-ddr4-3600mhz/
WOULD MAP,100%,SetupGame,"RAM T-FORCE NIGHT HAWK RGB BLACK – 32GB ( 16GBX2 ) DDR4 3600MHz",3299.00,"G.Skill Ripjaws V 32GB DDR4-3600",gskill-ripjaws-v-32gb-ddr4-3600,ram,https://setupgame.ma/produit/ram-t-force-night-hawk-rgb-black/
WOULD MAP,100%,SetupGame,"RAM T-FORCE NIGHT HAWK RGB WHITE 32GB ( 16GBX2 ) DDR4 3600MHz",3599.00,"G.Skill Ripjaws V 32GB DDR4-3600",gskill-ripjaws-v-32gb-ddr4-3600,ram,https://setupgame.ma/produit/ram-t-force-32gb-night-hawk-ddr4-3600mhz/
WOULD MAP,100%,SetupGame,"RAM T-FORCE NIGHT HAWK RGB WHITE – 16GB DDR4 3600MHz",1799.00,"Corsair Corsair Vengeance DDR4 16GB 3600MHz",corsair-corsair-vengeance-ddr4-16gb-3600mhz,ram,https://setupgame.ma/produit/ram-pc-gaming-t-force-16gb-ddr4-3600mhz/
WOULD MAP,100%,SetupGame,"RAM T-Force Delta TUF Gaming RGB 16GB DDR4 3200 MHz",1599.00,"Corsair Vengeance LPX 16GB DDR4-3200",corsair-vengeance-lpx-16gb-ddr4-3200,ram,https://setupgame.ma/produit/t-force-delta-tuf-gaming-16go-ddr4-3200/
WOULD IGNORE,0%,SetupGame,"RAM Team Group – Pc Portable Elite Plus 16GB 3200Mhz",1599.00,"",,,https://setupgame.ma/produit/ram-team-group-16gb-3200mhz/
WOULD MAP,100%,SetupGame,"RAM Thermaltake TOUGHRAM – 32GB (16GB x 2) RGB Memory DDR4 3600MHz",3190.00,"Corsair Corsair Vengeance DDR4 16GB 3600MHz",corsair-corsair-vengeance-ddr4-16gb-3600mhz,ram,https://setupgame.ma/produit/ram-thermaltake-toughram-32gb-16gb-x/
WOULD IGNORE,0%,SetupGame,"RAM XPG Spectrix D50 8GB 3600MHz DDR4 Gris CL18 RGB",999.00,"",,,https://setupgame.ma/produit/ram-xpg-8gb-3600mhz-ddr4-gris/
WOULD IGNORE,0%,SetupGame,"Raijintek DELOS RBW",799.00,"",,,https://setupgame.ma/produit/aircooler-raijintek-delos-rbw-maroc/
WOULD IGNORE,0%,SetupGame,"Razer – Tomahawk ATX",1999.00,"",,,https://setupgame.ma/produit/boitier-pc-gamer-tomahawk-tomahawk-atx/
WOULD IGNORE,0%,SetupGame,"SG 240ML ARGB NOIR",649.00,"",,,https://setupgame.ma/produit/watercoling-sg-240ml-argb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG 360ML ARGB NOIR",999.00,"",,,https://setupgame.ma/produit/watercooler-sg-360ml-argb-noir-maroc/
WOULD MAP,100%,SetupGame,"SG 550W 80 PLUS BRONZE ( 2 ANS GARANTIE )",349.00,"Corsair CV550 550W",corsair-cv550,psu,https://setupgame.ma/produit/alimentation-sg-550w-80-plus-bronze-maroc/
WOULD MAP,100%,SetupGame,"SG 750W 80 PLUS BRONZE ( 2 ANS GARANTIE )",599.00,"Corsair RM750x 750W",corsair-rm750x,psu,https://setupgame.ma/produit/alimentation-sg-750w-80-plus-bronze-maroc/
WOULD IGNORE,0%,SetupGame,"SG AIRFACE 4 FAN ARGB NOIR",699.00,"",,,https://setupgame.ma/produit/boitier-sg-airface-maroc/
WOULD IGNORE,0%,SetupGame,"SG AIRFLOW 4 FAN FRGB NOIR",449.00,"",,,https://setupgame.ma/produit/boitier-gamer-sg-airflow-maroc/
WOULD IGNORE,0%,SetupGame,"SG APOLLO 4 FAN ARGB NOIR",449.00,"",,,https://setupgame.ma/produit/boitier-gamer-sg-apollo-argb-maroc/
WOULD IGNORE,0%,SetupGame,"SG BLADER ARGB NOIR",549.00,"",,,https://setupgame.ma/produit/sg-blader-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG Comet ARGB Noir",349.00,"",,,https://setupgame.ma/produit/boitier-gamer-sg-comet-argb-maroc/
WOULD IGNORE,0%,SetupGame,"SG DUOMESH 3 FAN ARGB NOIR",899.00,"",,,https://setupgame.ma/produit/sg-duomesh-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG DUOMESH MINI 3 FAN FRGB NOIR",449.00,"",,,https://setupgame.ma/produit/sg-duomesh-mini-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG FIRE 4 FAN ARGB NOIR",899.00,"",,,https://setupgame.ma/produit/boitier-sg-fire-argb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG GLASS 3 FAN ARGB NOIR",549.00,"",,,https://setupgame.ma/produit/boitier-gamer-sg-glass-argb-maroc/
WOULD IGNORE,0%,SetupGame,"SG GLASS ULTRA 3 FAN ARGB NOIR",1099.00,"",,,https://setupgame.ma/produit/boitier-sg-glass-ultra-argb-maroc/
WOULD IGNORE,0%,SetupGame,"SG GLASSPRO 4 FAN ARGB NOIR",749.00,"",,,https://setupgame.ma/produit/boitier-sg-glasspro-maroc/
WOULD IGNORE,0%,SetupGame,"SG GLORY 1",79.00,"",,,https://setupgame.ma/produit/aircooler-sg-glory-1-maroc/
WOULD IGNORE,0%,SetupGame,"SG LIGHNING ARGB NOIR",349.00,"",,,https://setupgame.ma/produit/boitier-sg-lighning-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG MP100 2.5&Prime; SATA 3 SSD 256GB",499.00,"",,,https://setupgame.ma/produit/disque-ssd-sg-mp100-256gb-sata-iii/
WOULD IGNORE,0%,SetupGame,"SG MP100 2.5&Prime; SATA 3 SSD 512GB",999.00,"",,,https://setupgame.ma/produit/disque-ssd-sg-mp100-512gb-sata-iii/
WOULD IGNORE,0%,SetupGame,"SG N400S ARGB NOIR",399.00,"",,,https://setupgame.ma/produit/aircooler-sg-n400s-argb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG NV7 5 FAN ARGB BLANC",779.00,"",,,https://setupgame.ma/produit/boitier-gamer-sg-nv7-5-fan-argb-blanc-maroc/
WOULD IGNORE,0%,SetupGame,"SG NV7 V2 5 FAN ARGB NOIR",849.00,"",,,https://setupgame.ma/produit/boitier-gamer-sg-nv7-v2-5-fan-argb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG ONE 4 FAN FRGB NOIR",449.00,"",,,https://setupgame.ma/produit/boitier-sg-one-4-fan-frgb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG PRO 4 FAN ARGB NOIR",699.00,"",,,https://setupgame.ma/produit/boitier-sg-pro-argb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG PRO MINI 3 FAN ARGB NOIR",599.00,"",,,https://setupgame.ma/produit/boitier-sg-pro-mini-argb-maroc/
WOULD IGNORE,0%,SetupGame,"SG PRO MINI V2 6 FAN ARGB NOIR",649.00,"",,,https://setupgame.ma/produit/boitier-gamer-sg-pro-mini-v2-6-fan-argb-maroc/
WOULD IGNORE,0%,SetupGame,"SG PRO V2 6 FAN ARGB NOIR",649.00,"",,,https://setupgame.ma/produit/boitier-gamer-sg-pro-v2-6-fan-argb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG SG11-360-LCD ARGB NOIR",1199.00,"",,,https://setupgame.ma/produit/watercooler-sg11-360-lcd-argb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG SG12-360-LCD ARGB NOIR",1899.00,"",,,https://setupgame.ma/produit/watercooler-sg12-360-lcd-argb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG STRONG 3 FAN ARGB NOIR",949.00,"",,,https://setupgame.ma/produit/boitier-sg-strong-argb-maroc/
WOULD IGNORE,0%,SetupGame,"SG T10",59.00,"",,,https://setupgame.ma/produit/aircooler-sg-t10-maroc/
WOULD IGNORE,0%,SetupGame,"SG T30 RGB Noir",179.00,"",,,https://setupgame.ma/produit/aircooler-sg-t30-rgb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG T400 Noir",249.00,"",,,https://setupgame.ma/produit/aircooler-sg-t400-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG T400-5 NOIR",299.00,"",,,https://setupgame.ma/produit/aircooler-sg-t400-5-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG WAVE Z1 4 FAN ARGB NOIR",899.00,"",,,https://setupgame.ma/produit/boitier-sg-wave-z1-argb-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG WOOD 4 FAN NOIR",499.00,"",,,https://setupgame.ma/produit/boitier-pro-sg-wood-4-fan-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG WOOD MINI 4 FAN NOIR",399.00,"",,,https://setupgame.ma/produit/boitier-pro-sg-wood-mini-4-fan-noir-maroc/
WOULD IGNORE,0%,SetupGame,"SG-LINGS ARGB NOIR",649.00,"",,,https://setupgame.ma/produit/boitier-sg-lings-maroc-argb-noir/
WOULD IGNORE,0%,SetupGame,"SG-WAVE FRGB NOIR",749.00,"",,,https://setupgame.ma/produit/boitier-sg-wave-maroc-frgb-noir/
WOULD IGNORE,0%,SetupGame,"SP A55 256GB",499.00,"",,,https://setupgame.ma/produit/ssd-sp-a55-256gb-maroc/
WOULD IGNORE,0%,SetupGame,"Samsung 256Gb M.2 TRAY",499.00,"",,,https://setupgame.ma/produit/nvme-samsung-256gb-m-2-tray/
WOULD IGNORE,0%,SetupGame,"Samsung 990 EVO M.2 PCIe NVMe 2To",2699.00,"",,,https://setupgame.ma/produit/nvme-samsung-990-evo-2to-maroc/
WOULD IGNORE,0%,SetupGame,"Samsung 990 EVO Plus M.2 PCIe NVMe 1To",1999.00,"",,,https://setupgame.ma/produit/nvme-samsung-990-evo-plus-1to-maroc/
WOULD IGNORE,0%,SetupGame,"Samsung 990 EVO Plus M.2 PCIe NVMe 2To",2699.00,"",,,https://setupgame.ma/produit/nvme-samsung-990-evo-plus-2to-maroc/
WOULD IGNORE,0%,SetupGame,"Samsung 990 PRO 1To",1999.00,"",,,https://setupgame.ma/produit/nvme-samsung-990-pro-1to-pcie-4-0-maroc/
WOULD IGNORE,0%,SetupGame,"Samsung 990 PRO 4To",8999.00,"",,,https://setupgame.ma/produit/nvme-samsung-990-pro-4to-maroc/
WOULD IGNORE,0%,SetupGame,"Samsung 990 PRO M.2 PCIe NVMe 2 To avec dissipateur",2699.00,"",,,https://setupgame.ma/produit/nvme-samsung-990-pro-2to-maroc/
WOULD IGNORE,0%,SetupGame,"Samsung ECC REG 32Go 5600Mhz DDR5",5199.00,"",,,https://setupgame.ma/produit/ram-samsung-ecc-reg-32go-5600mhz-ddr5-maroc/
WOULD IGNORE,0%,SetupGame,"Samsung SSD 980 M.2 PCIe NVMe 1 To",1799.00,"",,,https://setupgame.ma/produit/samsung-ssd-980-m-2-pcie-nvme-1to/
WOULD IGNORE,0%,SetupGame,"Samsung SSD 980 PRO M.2 PCIe NVMe 1 To",2690.00,"",,,https://setupgame.ma/produit/samsung-ssd-980-pro-m-2-pcie-nvme-1-to/
WOULD IGNORE,0%,SetupGame,"Samsung SSD 990 PRO M.2 PCIe NVMe 1To",1999.00,"",,,https://setupgame.ma/produit/nvme-samsung-990-pro-1to-maroc/
WOULD IGNORE,0%,SetupGame,"Sandisk SDLF1DAR 960Go Sata III 2.5 Tray",1699.00,"",,,https://setupgame.ma/produit/ssd-sandisk-sdlf1dar-960go-sata-iii-tray/
WOULD IGNORE,0%,SetupGame,"Sapphire PURE AMD Radeon RX 9060 XT OC 16GB ( Blanc )",5999.00,"",,,https://setupgame.ma/produit/sapphire-pure-amd-radeon-rx-9060-xt-oc-16gb/
WOULD IGNORE,0%,SetupGame,"Sapphire Pulse AMD Radeon RX 9060 XT OC 16GB ( Noir )",5099.00,"",,,https://setupgame.ma/produit/sapphire-pulse-amd-radeon-rx-9060-xt-oc-maroc/
WOULD MAP,100%,SetupGame,"Seagate 1TB 3.5&Prime; SATA III ",499.00,"WD WD Blue 1TB SATA SSD",wd-blue-1tb-sata-ssd,storage,https://setupgame.ma/produit/disque-dur-seagate-1tb-3-5-sata-iii-maroc/
WOULD IGNORE,0%,SetupGame,"Seasonic PRIME PX-1600 ATX 1600W 80 PLUS Platinum",5499.00,"",,,https://setupgame.ma/produit/alimentation-1600w-maroc-seasonic-prime/
WOULD IGNORE,0%,SetupGame,"Setup Game SG-2 FRGB",649.00,"",,,https://setupgame.ma/produit/boitier-setup-game-sg-2-frgb-maroc/
WOULD IGNORE,0%,SetupGame,"Setup Game SG-PRO ARGB",890.00,"",,,https://setupgame.ma/produit/boitier-setup-game-sg-pro-argb-maroc/
